id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey_number,position,is_active,from_year,to_year,is_d_league,is_nba,has_played,is_greatest_75,team_id
78416,Joao,Vianna,1966-11-15,Travajara,Brazil,Travajara/Brazil,81.0,215.0,1,31,Forward,False,1991.0,1991.0,False,True,True,False,32
1630492,Luca,Vildoza,1995-08-11,Baskonia,Argentina,Baskonia/Argentina,75.0,190.0,2,6,Guard,False,2020.0,2021.0,False,True,True,False,43
101111,Charlie,Villanueva,1984-08-24,Connecticut,USA,Connecticut/USA,83.0,232.0,12,3,Forward,False,2005.0,2015.0,False,True,True,False,40
1629216,Gabe,Vincent,1996-06-14,California-Santa Barbara,USA,California-Santa Barbara/USA,74.0,200.0,4,2,Guard,True,2019.0,2023.0,True,True,True,False,40
78418,Jay,Vincent,1959-06-10,Michigan State,USA,Michigan State/USA,79.0,220.0,9,3,Forward,False,1981.0,1989.0,False,True,True,False,5
78417,Sam,Vincent,1963-05-18,Michigan State,USA,Michigan State/USA,74.0,185.0,7,11,Guard,False,1985.0,1991.0,False,True,True,False,33
200790,Marcus,Vinicius,1984-05-31,Sao Carlos,Brazil,Sao Carlos/Brazil,80.0,225.0,2,,Forward,False,2006.0,2007.0,True,True,True,False,32
1844,Fred,Vinson,1971-01-28,Georgia Tech,USA,Georgia Tech/USA,76.0,190.0,2,,Guard,False,1994.0,1999.0,False,True,True,False,15
78419,Gary,Voce,1965-11-24,Notre Dame,USA,Notre Dame/USA,81.0,240.0,1,54,Forward,False,1989.0,1989.0,False,True,True,False,30
78420,Floyd,Volker,1921-06-21,Wyoming,USA,Wyoming/USA,76.0,205.0,1,,Forward,False,1949.0,1949.0,False,True,True,False,41
78421,Alexander,Volkov,1964-03-29,Stroitel,Ukraine,Stroitel/Ukraine,82.0,218.0,2,8,Center,False,1989.0,1991.0,False,True,True,False,13
78422,Whitey,Von Nieda,1922-06-19,Penn State,USA,Penn State/USA,,,1,,,False,1949.0,1949.0,False,True,True,False,38
203943,Noah,Vonleh,1995-08-24,Indiana,USA,Indiana/USA,82.0,257.0,8,,Forward,False,2014.0,2022.0,True,True,True,False,33
2063,Jake,Voskuhl,1977-11-01,Connecticut,USA,Connecticut/USA,83.0,255.0,10,77,Center,False,2000.0,2008.0,False,True,True,False,42
78423,Danny,Vranes,1958-10-29,Utah,USA,Utah/USA,79.0,210.0,7,20,Forward,False,1981.0,1987.0,False,True,True,False,5
2582,Slavko,Vranes,1983-01-30,Buducnost,Montenegro,Buducnost/Montenegro,89.0,275.0,1,,Center,False,2003.0,2003.0,False,True,True,False,1
78425,Brett,Vroman,1955-12-25,UNLV,USA,UNLV/USA,84.0,220.0,1,52,Center,False,1980.0,1980.0,False,True,True,False,21
202696,Nikola,Vucevic,1990-10-24,Southern California,Montenegro,Southern California/Montenegro,82.0,260.0,12,9,Center,True,2011.0,2023.0,False,True,True,False,15
2756,Sasha,Vujacic,1984-03-08,Udine,Slovenia,Udine/Slovenia,79.0,195.0,11,18,Guard,False,2004.0,2016.0,False,True,True,False,13
1629731,Dean,Wade,1996-11-20,Kansas State,USA,Kansas State/USA,81.0,228.0,4,32,Forward-Center,True,2019.0,2023.0,True,True,True,False,1
78426,Mark,Wade,1965-10-15,UNLV,USA,UNLV/USA,71.0,160.0,2,10,Guard,False,1987.0,1989.0,False,True,True,False,44
78427,Clint,Wager,1920-01-20,St. Mary's (MN),USA,St. Mary's (MN)/USA,77.0,210.0,1,17,Center,False,1949.0,1949.0,False,True,True,False,16
2402,Dajuan,Wagner,1983-02-04,Memphis,USA,Memphis/USA,75.0,200.0,4,,Guard,False,2002.0,2006.0,False,True,True,False,43
78428,Danny,Wagner,1922-08-01,Texas-Austin,USA,Texas-Austin/USA,72.0,170.0,1,,Guard,False,1949.0,1949.0,False,True,True,False,34
78429,Milt,Wagner,1963-02-20,Louisville,USA,Louisville/USA,77.0,185.0,2,25,Guard,False,1987.0,1990.0,False,True,True,False,5
1630688,Ish,Wainright,1994-09-12,Baylor,USA,Baylor/USA,77.0,250.0,2,12,Forward,True,2021.0,2023.0,False,True,True,False,1
203079,Dion,Waiters,1991-12-10,Syracuse,USA,Syracuse/USA,75.0,210.0,9,18,Guard,False,2012.0,2019.0,False,True,True,False,42
78431,Andre,Wakefield,1955-01-11,Loyola-Chicago,USA,Loyola-Chicago/USA,74.0,175.0,2,15,Guard,False,1978.0,1979.0,False,True,True,False,21
78432,Neal,Walk,1948-07-29,Florida,USA,Florida/USA,82.0,220.0,8,41,Center,False,1969.0,1976.0,False,True,True,False,1
78433,Andy,Walker,1955-03-25,Niagara,USA,Niagara/USA,76.0,190.0,1,41,Guard,False,1976.0,1976.0,False,True,True,False,25
952,Antoine,Walker,1976-08-12,Kentucky,USA,Kentucky/USA,81.0,245.0,13,24,Forward,False,1996.0,2007.0,True,True,True,False,25
78434,Brady,Walker,1921-03-15,Brigham Young,USA,Brigham Young/USA,78.0,205.0,4,,Forward,False,1948.0,1951.0,False,True,True,False,27
78435,Chet,Walker,1940-02-22,Bradley,USA,Bradley/USA,79.0,212.0,13,25,Forward,False,1962.0,1974.0,False,True,True,False,35
78437,Darrell,Walker,1961-03-09,Arkansas,USA,Arkansas/USA,76.0,180.0,10,20,Guard,False,1983.0,1992.0,False,True,True,False,18
78436,Foots,Walker,1951-05-21,West Georgia,USA,West Georgia/USA,73.0,172.0,10,1,Guard,False,1974.0,1983.0,False,True,True,False,41
201611,Henry,Walker,1987-10-09,Kansas State,USA,Kansas State/USA,78.0,235.0,5,5,Forward,False,2008.0,2014.0,True,True,True,False,15
78438,Horace,Walker,1938-04-17,Michigan State,USA,Michigan State/USA,75.0,210.0,1,15,Forward,False,1961.0,1961.0,False,True,True,False,43
78439,Jimmy,Walker,1944-04-08,Providence,USA,Providence/USA,75.0,195.0,9,24,Guard,False,1967.0,1975.0,False,True,True,False,37
202689,Kemba,Walker,1990-05-08,Connecticut,USA,Connecticut/USA,72.0,184.0,12,,Guard,False,2011.0,2022.0,False,True,True,False,6
78440,Kenny,Walker,1964-08-18,Kentucky,USA,Kentucky/USA,80.0,210.0,7,15,Forward,False,1986.0,1994.0,False,True,True,False,1
1630640,MJ,Walker,1998-03-28,Florida State,USA,Florida State/USA,77.0,213.0,2,,Guard,False,2021.0,2021.0,True,True,True,False,18
78441,Phil,Walker,1956-03-20,Millersville,USA,Millersville/USA,75.0,180.0,1,20,Guard,False,1977.0,1977.0,False,True,True,False,31
955,Samaki,Walker,1976-02-25,Louisville,USA,Louisville/USA,81.0,260.0,11,,Forward,False,1996.0,2005.0,False,True,True,False,28
78442,Wally,Walker,1954-07-18,Virginia,USA,Virginia/USA,80.0,190.0,8,42,Forward,False,1976.0,1983.0,False,True,True,False,28
1629022,Lonnie,Walker IV,1998-12-14,Miami,USA,Miami/USA,76.0,204.0,5,4,Guard-Forward,True,2018.0,2023.0,True,True,True,False,36
202322,John,Wall,1990-09-06,Kentucky,USA,Kentucky/USA,75.0,210.0,11,,Guard,False,2010.0,2022.0,False,True,True,False,28
2222,Gerald,Wallace,1982-07-23,Alabama,USA,Alabama/USA,79.0,220.0,15,45,Forward,False,2001.0,2014.0,False,True,True,False,13
961,John,Wallace,1974-02-09,Syracuse,USA,Syracuse/USA,81.0,225.0,8,22,Forward,False,1996.0,2003.0,False,True,True,False,40
78443,Michael,Wallace,1918-07-12,Scranton,USA,Scranton/USA,73.0,185.0,1,,Guard,False,1946.0,1946.0,False,True,True,False,5
739,Rasheed,Wallace,1974-09-17,North Carolina,USA,North Carolina/USA,83.0,230.0,16,,Forward-Center,False,1995.0,2012.0,False,True,True,False,34
1627820,Tyrone,Wallace,1994-06-10,California,USA,California/USA,77.0,198.0,4,,Guard,False,2017.0,2021.0,True,True,True,False,43
78444,Dwight,Waller,1945-10-05,Tennessee State,USA,Tennessee State/USA,78.0,220.0,1,16-34,Forward,False,1968.0,1968.0,False,True,True,False,35
78445,Jamie,Waller,1964-11-20,Virginia Union,USA,Virginia Union/USA,76.0,215.0,1,15,Forward,False,1987.0,1987.0,False,True,True,False,6
78446,Jim,Walsh,1931-08-29,Stanford,USA,Stanford/USA,76.0,195.0,1,20,Forward,False,1957.0,1957.0,False,True,True,False,39
101190,Matt,Walsh,1982-12-02,Florida,USA,Florida/USA,78.0,220.0,2,,Guard-Forward,False,2005.0,2005.0,True,True,True,False,37
777,Rex,Walters,1970-03-12,Kansas,USA,Kansas/USA,76.0,190.0,7,,Guard,False,1993.0,1999.0,False,True,True,False,44
78448,Rabbit,Walthour,1905-04-11,Benjamin Franklin HS (NY),USA,Benjamin Franklin HS (NY)/USA,71.0,163.0,1,,Guard,False,1953.0,1953.0,False,True,True,False,35
78449,Lloyd,Walton,1953-11-23,Marquette,USA,Marquette/USA,72.0,160.0,5,11  12,Guard,False,1976.0,1980.0,False,True,True,False,38
2575,Luke,Walton,1980-03-28,Arizona,USA,Arizona/USA,80.0,235.0,11,4,Forward,False,2003.0,2012.0,False,True,True,False,5
1628476,Derrick,Walton Jr.,1995-04-03,Michigan,USA,Michigan/USA,72.0,185.0,3,,Guard,False,2017.0,2021.0,True,True,True,False,15
202954,Brad,Wanamaker,1989-07-25,Pittsburgh,USA,Pittsburgh/USA,75.0,210.0,4,,Guard,False,2018.0,2021.0,True,True,True,False,5
78453,Bobby,Wanzer,1921-06-04,Seton Hall,USA,Seton Hall/USA,72.0,170.0,9,9,Guard,False,1948.0,1956.0,False,True,True,False,15
369,Charlie,Ward,1970-10-12,Florida State,USA,Florida State/USA,74.0,185.0,12,,Guard,False,1994.0,2004.0,False,True,True,False,5
78455,Gerry,Ward,1941-09-06,Boston College,USA,Boston College/USA,76.0,195.0,4,6,Guard,False,1963.0,1966.0,False,True,True,False,37
78456,Henry,Ward,1952-01-30,Jackson State,USA,Jackson State/USA,76.0,195.0,1,15,Guard,False,1976.0,1976.0,False,True,True,False,5
203810,Casper,Ware,1990-01-17,Long Beach State,USA,Long Beach State/USA,,,6,,,False,2013.0,2017.0,False,True,True,False,34
78457,Jim,Ware,1944-05-02,Oklahoma City,USA,Oklahoma City/USA,79.0,210.0,2,27,Forward,False,1966.0,1967.0,False,True,True,False,40
78458,Ben,Warley,1936-09-04,Tennessee State,USA,Tennessee State/USA,77.0,200.0,5,33,Forward,False,1962.0,1966.0,False,True,True,False,27
78460,Cornell,Warner,1948-08-12,Jackson State,USA,Jackson State/USA,81.0,220.0,7,20-30,Forward,False,1970.0,1976.0,False,True,True,False,25
1627866,Jameel,Warney,1994-01-31,Stony Brook,USA,Stony Brook/USA,80.0,260.0,1,,Forward,False,2017.0,2017.0,True,True,True,False,15
78461,Johnny,Warren,1947-07-07,St. John's (NY),USA,St. John's (NY)/USA,75.0,180.0,5,,Guard,False,1969.0,1973.0,False,True,True,False,35
203933,T.J.,Warren,1993-09-05,North Carolina State,USA,North Carolina State/USA,80.0,220.0,8,21,Forward,True,2014.0,2023.0,True,True,True,False,33
202378,Willie,Warren,1989-10-22,Oklahoma,USA,Oklahoma/USA,76.0,203.0,2,13,Guard,False,2010.0,2010.0,True,True,True,False,35
78462,Bryan,Warrick,1959-07-22,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,77.0,195.0,4,12,Guard,False,1982.0,1985.0,False,True,True,False,38
101124,Hakim,Warrick,1982-07-08,Syracuse,USA,Syracuse/USA,81.0,219.0,8,,Forward,False,2005.0,2012.0,True,True,True,False,5
78463,Chris,Washburn,1965-05-13,North Carolina State,USA,North Carolina State/USA,83.0,225.0,2,50,Center,False,1986.0,1987.0,False,True,True,False,43
1627395,Julian,Washburn,1991-12-18,Texas-El Paso,USA,Texas-El Paso/USA,80.0,209.0,2,4,Forward-Guard,False,2018.0,2018.0,True,True,True,False,43
78469,Bobby,Washington,1947-07-11,Eastern Kentucky,USA,Eastern Kentucky/USA,71.0,175.0,2,17,Guard,False,1970.0,1971.0,False,True,True,False,42
200827,Darius,Washington,1985-12-06,Memphis,USA,Memphis/USA,74.0,195.0,2,,Guard,False,2007.0,2007.0,True,True,True,False,45
78464,Duane,Washington,1964-08-31,Middle Tennessee State,USA,Middle Tennessee State/USA,76.0,195.0,2,10,Guard,False,1987.0,1992.0,False,True,True,False,34
78465,Dwayne,Washington,1964-01-06,Syracuse,USA,Syracuse/USA,74.0,190.0,3,31,Guard,False,1986.0,1988.0,False,True,True,False,5
78466,Jim,Washington,1943-07-01,Villanova,USA,Villanova/USA,79.0,210.0,11,12,Forward,False,1965.0,1975.0,False,True,True,False,38
78467,Kermit,Washington,1951-09-17,American,USA,American/USA,80.0,230.0,10,3,Forward,False,1973.0,1987.0,False,True,True,False,28
78468,Richard,Washington,1955-07-15,UCLA,USA,UCLA/USA,82.0,220.0,6,31,Forward,False,1976.0,1981.0,False,True,True,False,6
78471,Wilson,Washington,1955-08-03,Old Dominion,USA,Old Dominion/USA,81.0,227.0,2,42,Forward,False,1977.0,1978.0,False,True,True,False,25
1630613,Duane,Washington Jr.,2000-03-24,Ohio State,Germany,Ohio State/Germany,74.0,197.0,2,4,Guard,True,2021.0,2023.0,True,True,True,False,41
1631102,TyTy,Washington Jr.,2001-11-15,Kentucky,USA,Kentucky/USA,75.0,195.0,1,0,Guard,True,2022.0,2023.0,True,True,True,False,44
1629682,Tremont,Waters,1998-01-10,Louisiana State,USA,Louisiana State/USA,70.0,175.0,3,,Guard,False,2019.0,2021.0,True,True,True,False,35
1630322,Lindy,Waters III,1997-07-28,Oklahoma State,USA,Oklahoma State/USA,78.0,210.0,2,12,Forward,True,2021.0,2023.0,True,True,True,False,35
201208,Darryl,Watkins,1984-11-08,Syracuse,USA,Syracuse/USA,83.0,258.0,3,31,Center,False,2007.0,2011.0,True,True,True,False,38
201228,C.J.,Watson,1984-04-17,Tennessee,USA,Tennessee/USA,74.0,175.0,11,32,Guard,False,2007.0,2016.0,True,True,True,False,30
2248,Earl,Watson,1979-06-12,UCLA,USA,UCLA/USA,73.0,199.0,13,17,Guard,False,2001.0,2013.0,False,True,True,False,38
320,Jamie,Watson,1972-02-23,South Carolina,USA,South Carolina/USA,79.0,190.0,4,,Forward,False,1994.0,1998.0,False,True,True,False,27
1628778,Paul,Watson,1994-12-30,Fresno State,USA,Fresno State/USA,78.0,210.0,3,,Guard,False,2019.0,2021.0,True,True,True,False,41
1631212,Peyton,Watson,2002-09-11,UCLA,USA,UCLA/USA,79.0,200.0,1,8,Guard,True,2022.0,2023.0,True,True,True,False,45
78474,Ron,Watts,1943-05-21,Wake Forest,USA,Wake Forest/USA,78.0,210.0,2,12,Forward,False,1965.0,1966.0,False,True,True,False,32
78473,Slick,Watts,1951-07-22,Xavier of Louisiana,USA,Xavier of Louisiana/USA,73.0,175.0,6,00,Guard,False,1973.0,1978.0,False,True,True,False,16
203146,Maalik,Wayns,1991-05-02,Villanova,USA,Villanova/USA,73.0,195.0,3,,Guard,False,2012.0,2013.0,True,True,True,False,31
204033,David,Wear,1990-09-21,UCLA,USA,UCLA/USA,82.0,230.0,1,,Forward,False,2014.0,2014.0,True,True,True,False,38
204037,Travis,Wear,1990-09-21,UCLA,USA,UCLA/USA,82.0,225.0,3,21,Forward,False,2014.0,2017.0,True,True,True,False,34
221,Clar.,Weatherspoon,1970-09-08,Southern Mississippi,USA,Southern Mississippi/USA,79.0,270.0,14,30,Forward,False,1992.0,2004.0,False,True,True,False,33
78475,Nick,Weatherspoon,1950-07-20,Illinois,USA,Illinois/USA,79.0,195.0,7,12,Forward,False,1973.0,1979.0,False,True,True,False,40
201602,Kyle,Weaver,1986-02-18,Washington State,USA,Washington State/USA,78.0,201.0,3,,Guard,False,2008.0,2010.0,True,True,True,False,41
78477,Jeff,Webb,1948-07-06,Kansas State,USA,Kansas State/USA,76.0,170.0,2,10,Guard,False,1970.0,1971.0,False,True,True,False,25
78478,Marcus,Webb,1970-05-09,Alabama,USA,Alabama/USA,81.0,255.0,1,41,Forward,False,1992.0,1992.0,False,True,True,False,44
892,Spud,Webb,1963-07-13,North Carolina State,USA,North Carolina State/USA,66.0,133.0,12,,Guard,False,1985.0,1997.0,False,True,True,False,18
1627821,James,Webb III,1993-08-19,Boise State,USA,Boise State/USA,81.0,202.0,1,0,Forward,False,2017.0,2017.0,True,True,True,False,32
185,Chris,Webber,1973-03-01,Michigan,USA,Michigan/USA,82.0,245.0,15,4,Forward-Center,False,1993.0,2007.0,False,True,True,False,21
1627362,Briante,Weber,1992-12-29,Virginia Commonwealth,USA,Virginia Commonwealth/USA,74.0,165.0,4,3,Guard,False,2015.0,2017.0,True,True,True,False,18
78479,Forest,Weber,1918-03-18,Purdue,USA,Purdue/USA,78.0,225.0,1,,Center,False,1946.0,1946.0,False,True,True,False,35
1067,Jeff,Webster,1971-02-19,Oklahoma,USA,Oklahoma/USA,80.0,232.0,1,42,Forward,False,1995.0,1995.0,False,True,True,False,21
101110,Martell,Webster,1986-12-04,Seattle Preparatory HS (WA),USA,Seattle Preparatory HS (WA)/USA,79.0,230.0,11,9,Forward-Guard,False,2005.0,2014.0,True,True,True,False,27
78482,Scott,Wedman,1952-07-29,Colorado,USA,Colorado/USA,79.0,215.0,13,8,Forward,False,1974.0,1986.0,False,True,True,False,32
201603,Sonny,Weems,1986-07-08,Arkansas,USA,Arkansas/USA,78.0,205.0,4,,Guard-Forward,False,2008.0,2015.0,True,True,True,False,42
78484,Brant,Weidner,1960-10-28,William & Mary,USA,William & Mary/USA,81.0,230.0,1,25,Forward,False,1983.0,1983.0,False,True,True,False,13
78485,Bob,Weiss,1942-05-07,Penn State,USA,Penn State/USA,75.0,180.0,12,8,Guard,False,1965.0,1976.0,False,True,True,False,1
1719,Bonzi,Wells,1976-09-28,Ball State,USA,Ball State/USA,77.0,210.0,11,24,Guard-Forward,False,1998.0,2007.0,False,True,True,False,28
78488,Owen,Wells,1950-12-09,Detroit,USA,Detroit/USA,79.0,200.0,1,30,Forward,False,1974.0,1974.0,False,True,True,False,1
78489,Ralph,Wells,1940-09-03,Northwestern,USA,Northwestern/USA,73.0,180.0,1,23,Guard,False,1962.0,1962.0,False,True,True,False,5
1846,Chris,Welp,1964-01-02,Washington,USA,Washington/USA,84.0,245.0,3,40,Center,False,1987.0,1989.0,False,True,True,False,30
2412,Jiri,Welsch,1980-01-27,Union Olimpija,Czech Republic,Union Olimpija/Czech Republic,79.0,208.0,4,44,Forward,False,2002.0,2005.0,False,True,True,False,1
1629118,Thomas,Welsh,1996-02-03,UCLA,USA,UCLA/USA,84.0,255.0,2,45,Center,False,2018.0,2018.0,True,True,True,False,38
82,Bill,Wennington,1963-04-26,St. John's (NY),USA,St. John's (NY)/USA,84.0,245.0,13,,Center,False,1985.0,1999.0,False,True,True,False,1
78492,Matt,Wenstrom,1970-11-04,North Carolina,USA,North Carolina/USA,85.0,250.0,1,50,Center,False,1993.0,1993.0,False,True,True,False,40
438,Robert,Werdann,1970-09-12,St. John's (NY),USA,St. John's (NY)/USA,83.0,250.0,2,41,Center,False,1992.0,1996.0,False,True,True,False,37
78494,Ray,Wertis,1922-01-01,St. John's (NY),USA,St. John's (NY)/USA,71.0,,2,,Guard,False,1946.0,1947.0,False,True,True,False,1
1631104,Blake,Wesley,2003-03-16,Notre Dame,USA,Notre Dame/USA,76.0,185.0,1,14,Guard,True,2022.0,2023.0,True,True,True,False,39
133,David,Wesley,1970-11-14,Baylor,USA,Baylor/USA,73.0,203.0,15,4,Guard,False,1993.0,2006.0,False,True,True,False,5
78495,Walt,Wesley,1945-01-25,Kansas,USA,Kansas/USA,83.0,220.0,10,21,Center,False,1966.0,1975.0,False,True,True,False,5
2561,David,West,1980-08-29,Xavier,USA,Xavier/USA,81.0,250.0,16,3,Forward,False,2003.0,2017.0,False,True,True,False,21
2753,Delonte,West,1983-07-26,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,75.0,180.0,9,13,Guard,False,2004.0,2011.0,True,True,True,False,31
28,Doug,West,1967-05-27,Villanova,USA,Villanova/USA,,,12,,Guard,False,1989.0,2000.0,False,True,True,False,31
78497,Jerry,West,1938-05-28,West Virginia,USA,West Virginia/USA,75.0,175.0,14,44,Guard,False,1960.0,1973.0,False,True,True,True,35
78499,Roland,West,1944-06-06,Cincinnati,USA,Cincinnati/USA,76.0,178.0,1,15,Guard,False,1967.0,1967.0,False,True,True,False,5
78500,Paul,Westphal,1950-11-30,Southern California,USA,Southern California/USA,76.0,195.0,12,44,Guard,False,1972.0,1983.0,False,True,True,False,5
101156,Robert,Whaley,1982-04-16,Walsh,USA,Walsh/USA,82.0,260.0,1,,Center,False,2005.0,2005.0,False,True,True,False,33
1545,DeJuan,Wheat,1973-10-14,Louisville,USA,Louisville/USA,72.0,165.0,2,6,Guard,False,1997.0,1998.0,False,True,True,False,18
78504,Clinton,Wheeler,1959-10-27,William Paterson,USA,William Paterson/USA,73.0,185.0,2,11,Guard,False,1987.0,1988.0,False,True,True,False,18
1755,Tyson,Wheeler,1975-10-08,Rhode Island,USA,Rhode Island/USA,70.0,165.0,1,,Guard,False,1998.0,1998.0,False,True,True,False,21
78506,Lucian,Whitaker,1930-08-29,Kentucky,USA,Kentucky/USA,73.0,180.0,1,5,Guard,False,1954.0,1954.0,False,True,True,False,25
1629632,Coby,White,2000-02-16,North Carolina,USA,North Carolina/USA,77.0,195.0,4,0,Guard,True,2019.0,2023.0,False,True,True,False,34
201591,DJ,White,1986-08-31,Indiana,USA,Indiana/USA,81.0,250.0,6,8,Forward,False,2008.0,2013.0,True,True,True,False,44
1628401,Derrick,White,1994-07-02,Colorado,USA,Colorado/USA,76.0,190.0,6,9,Guard,True,2017.0,2023.0,True,True,True,False,33
78507,Eric,White,1965-12-30,Pepperdine,USA,Pepperdine/USA,80.0,200.0,2,12,Forward,False,1987.0,1988.0,False,True,True,False,41
78508,Herb,White,1948-06-15,Georgia,USA,Georgia/USA,74.0,195.0,1,34,Guard,False,1970.0,1970.0,False,True,True,False,31
78509,Hubie,White,1940-01-26,Villanova,USA,Villanova/USA,76.0,205.0,2,23,Guard,False,1962.0,1963.0,False,True,True,False,35
1631298,Jack,White,1997-08-05,Duke,Australia,Duke/Australia,79.0,225.0,1,10,Forward,True,2022.0,2023.0,True,True,True,False,43
1751,Jahidi,White,1976-02-19,Georgetown,USA,Georgetown/USA,81.0,290.0,7,,Center-Forward,False,1998.0,2004.0,False,True,True,False,39
200778,James,White,1982-10-21,Cincinnati,USA,Cincinnati/USA,79.0,215.0,4,4,Guard-Forward,False,2006.0,2012.0,True,True,True,False,43
78510,Jojo,White,1946-11-16,Kansas,USA,Kansas/USA,75.0,190.0,12,10,Guard,False,1969.0,1980.0,False,True,True,False,6
1627855,Okaro,White,1992-08-13,Florida State,USA,Florida State/USA,80.0,205.0,4,,Forward,False,2016.0,2018.0,True,True,True,False,40
1839,Randy,White,1967-11-04,Louisiana Tech,USA,Louisiana Tech/USA,80.0,240.0,5,52,Forward,False,1989.0,1993.0,False,True,True,False,5
2206,Rodney,White,1980-06-28,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,81.0,230.0,5,3,Forward,False,2001.0,2004.0,False,True,True,False,16
78512,Rory,White,1959-08-16,South Alabama,USA,South Alabama/USA,80.0,210.0,5,22,Forward,False,1982.0,1986.0,False,True,True,False,42
203091,Royce,White,1991-04-10,Iowa State,USA,Iowa State/USA,80.0,260.0,2,,Forward,False,2012.0,2013.0,True,True,True,False,36
78513,Rudy,White,1953-06-23,Arizona State,USA,Arizona State/USA,74.0,195.0,5,10,Guard,False,1975.0,1980.0,False,True,True,False,34
78514,Tony,White,1965-02-15,Tennessee,USA,Tennessee/USA,74.0,170.0,1,4,Guard,False,1987.0,1987.0,False,True,True,False,32
78515,Willie,White,1962-08-20,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,75.0,195.0,2,10,Guard,False,1984.0,1985.0,False,True,True,False,37
1628510,Andrew,White III,1993-06-16,Syracuse,USA,Syracuse/USA,79.0,210.0,2,4,Forward,False,2017.0,2017.0,True,True,True,False,36
1627785,Isaiah,Whitehead,1995-03-08,Seton Hall,USA,Seton Hall/USA,76.0,213.0,3,12,Guard,False,2016.0,2018.0,True,True,True,False,30
78516,Jerome,Whitehead,1956-09-30,Marquette,USA,Marquette/USA,82.0,220.0,11,6,Center,False,1978.0,1988.0,False,True,True,False,45
1126,Donald,Whiteside,1969-04-25,Northern Illinois,USA,Northern Illinois/USA,70.0,160.0,2,,Guard,False,1996.0,1997.0,False,True,True,False,28
202355,Hassan,Whiteside,1989-06-13,Marshall,USA,Marshall/USA,84.0,265.0,11,21,Center,False,2010.0,2021.0,True,True,True,False,1
730,Dwayne,Whitfield,1972-08-21,Jackson State,USA,Jackson State/USA,79.0,240.0,1,23,Forward,False,1995.0,1995.0,False,True,True,False,35
78519,Charles,Whitney,1957-06-22,North Carolina State,USA,North Carolina State/USA,77.0,235.0,2,43,Forward,False,1980.0,1981.0,False,True,True,False,13
43,Chris,Whitney,1971-10-05,Clemson,USA,Clemson/USA,72.0,175.0,12,12,Guard,False,1993.0,2003.0,False,True,True,False,42
204222,Greg,Whittington,1993-02-07,Georgetown,USA,Georgetown /USA,80.0,210.0,1,,Forward,False,2020.0,2020.0,True,True,True,False,44
203963,Shayne,Whittington,1991-03-27,Western Michigan,USA,Western Michigan/USA,83.0,250.0,3,42,Forward-Center,False,2014.0,2015.0,True,True,True,False,37
78521,Murray,Wier,1926-12-12,Iowa,USA,Iowa/USA,69.0,155.0,1,17,Guard,False,1949.0,1949.0,False,True,True,False,32
78522,Bob,Wiesenhahn,1938-12-22,Cincinnati,USA,Cincinnati/USA,76.0,215.0,1,71,Forward,False,1961.0,1961.0,False,True,True,False,43
1630580,Joe,Wieskamp,1999-08-23,Iowa,USA,Iowa/USA,78.0,205.0,2,11,Guard-Forward,True,2021.0,2023.0,True,True,True,False,37
1630598,Aaron,Wiggins,1999-01-02,Maryland,USA,Maryland/USA,77.0,190.0,2,21,Guard,True,2021.0,2023.0,True,True,True,False,44
203952,Andrew,Wiggins,1995-02-23,Kansas,Canada,Kansas/Canada,79.0,197.0,9,22,Forward,True,2014.0,2023.0,False,True,True,False,41
1629623,Lindell,Wigginton,1998-03-28,Iowa State,Canada,Iowa State/Canada,73.0,189.0,2,28,Guard,True,2021.0,2023.0,True,True,True,False,30
78524,Ken,Wilburn,1944-06-08,Central State,USA,Central State/USA,78.0,195.0,2,9,Forward,False,1967.0,1968.0,False,True,True,False,28
203912,C.J.,Wilcox,1990-12-30,Washington,USA,Washington/USA,77.0,195.0,4,23,Guard,False,2014.0,2017.0,True,True,True,False,45
2404,Chris,Wilcox,1982-09-03,Maryland,USA,Maryland/USA,82.0,235.0,12,44,Forward-Center,False,2002.0,2012.0,False,True,True,False,6
78525,D.C.,Wilcutt,1923-03-25,St. Louis,USA,St. Louis/USA,74.0,165.0,2,,Guard,False,1948.0,1949.0,False,True,True,False,40
78526,Gene,Wiley,1937-11-12,Wichita State,USA,Wichita State/USA,82.0,210.0,4,12,Center,False,1962.0,1965.0,False,True,True,False,36
1628451,Jacob,Wiley,1994-09-04,Eastern Washington,USA,Eastern Washington/USA,80.0,223.0,1,,Forward,False,2017.0,2017.0,True,True,True,False,5
78527,Michael,Wiley,1957-10-16,Long Beach State,USA,Long Beach State/USA,81.0,200.0,2,21,Forward,False,1980.0,1981.0,False,True,True,False,42
78528,Morlon,Wiley,1966-09-24,Long Beach State,USA,Long Beach State/USA,76.0,185.0,7,11,Guard,False,1988.0,1994.0,False,True,True,False,34
78529,Win,Wilfong,1932-03-18,Memphis,USA,Memphis/USA,74.0,185.0,4,41,Guard,False,1957.0,1960.0,False,True,True,False,1
78530,Lenny,Wilkens,1937-10-28,Providence,USA,Providence/USA,73.0,180.0,15,19,Guard,False,1960.0,1974.0,False,True,True,True,34
