person_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
77299,1964,2,7,14,Draft,5,Oklahoma City,College/University
80428,1964,2,8,15,Draft,,Dayton,College/University
76201,1964,2,9,16,Draft,1,Cincinnati,College/University
80408,1964,3,1,17,Draft,6,Pittsburgh,College/University
77198,1964,3,2,18,Draft,13,Villanova,College/University
78173,1964,3,3,19,Draft,24,Evansville,College/University
77200,1964,3,4,20,Draft,21,Toledo,College/University
80426,1964,3,5,21,Draft,15,Stanford,College/University
80446,1964,3,6,22,Draft,18,Arizona State,College/University
77548,1964,3,7,23,Draft,5,Drake,College/University
76459,1964,3,8,24,Draft,,Saint Joseph's,College/University
78328,1964,3,9,25,Draft,1,Providence,College/University
76466,1964,4,1,26,Draft,6,St. Bonaventure,College/University
76525,1964,4,2,27,Draft,13,Colorado,College/University
80467,1964,4,3,28,Draft,24,Northern Iowa,College/University
80439,1964,4,4,29,Draft,21,La Salle,College/University
76716,1964,4,5,30,Draft,15,Dayton,College/University
80453,1964,4,6,31,Draft,18,Kansas State,College/University
80414,1964,4,7,32,Draft,5,Southern Methodist,College/University
76916,1964,4,8,33,Draft,,New York University,College/University
78268,1964,4,9,34,Draft,1,Bradley,College/University
80409,1964,5,1,35,Draft,6,Canisius,College/University
80422,1964,5,2,36,Draft,13,Toledo,College/University
80463,1964,5,3,37,Draft,24,Texas A&M,College/University
80445,1964,5,4,38,Draft,21,Westminster (PA),College/University
80427,1964,5,5,39,Draft,15,North Texas,College/University
78651,1964,5,6,40,Draft,18,Seattle,College/University
80417,1964,5,7,41,Draft,5,Kansas State,College/University
80431,1964,5,8,42,Draft,,Memphis,College/University
80404,1964,5,9,43,Draft,1,Seton Hall,College/University
80410,1964,6,1,44,Draft,6,Western Carolina,College/University
80420,1964,6,2,45,Draft,13,Rice,College/University
80458,1964,6,3,46,Draft,24,Tennessee State,College/University
80441,1964,6,4,47,Draft,21,Yale,College/University
80425,1964,6,5,48,Draft,15,Utah State,College/University
80448,1964,6,6,49,Draft,18,Virginia State,College/University
80412,1964,6,7,50,Draft,5,Missouri,College/University
80436,1964,6,8,51,Draft,,Wittenberg,College/University
80403,1964,6,9,52,Draft,1,Bradley,College/University
76289,1964,7,1,53,Draft,6,DePaul,College/University
80419,1964,7,2,54,Draft,13,Ohio,College/University
80464,1964,7,3,55,Draft,24,Loyola-Chicago,College/University
80440,1964,7,4,56,Draft,21,Dayton,College/University
80423,1964,7,5,57,Draft,15,Portland,College/University
80452,1964,7,6,58,Draft,18,North Carolina A&T,College/University
80416,1964,7,7,59,Draft,5,San Francisco,College/University
80435,1964,7,8,60,Draft,,Loyola-Chicago,College/University
80401,1964,7,9,61,Draft,1,Northwestern,College/University
80405,1964,8,1,62,Draft,6,Lewis & Clark,College/University
80421,1964,8,2,63,Draft,13,Rockhurst,College/University
80466,1964,8,3,64,Draft,24,Tennessee,College/University
80444,1964,8,4,65,Draft,21,Xavier,College/University
80424,1964,8,5,66,Draft,15,Duke,College/University
80454,1964,8,6,67,Draft,18,Rice,College/University
80415,1964,8,7,68,Draft,5,Santa Clara,College/University
80429,1964,8,8,69,Draft,,Xavier,College/University
80399,1964,8,9,70,Draft,1,Butler,College/University
80406,1964,9,1,71,Draft,6,Wisconsin,College/University
76175,1964,9,2,72,Draft,24,South Dakota State,College/University
80437,1964,9,3,73,Draft,21,Clemson,College/University
80449,1964,9,4,74,Draft,18,Western Kentucky,College/University
80418,1964,9,5,75,Draft,5,California,College/University
80433,1964,9,6,76,Draft,,West Texas A&M,College/University
80402,1964,9,7,77,Draft,1,West Virginia Tech,College/University
80407,1964,10,1,78,Draft,6,Georgetown,College/University
80462,1964,10,2,79,Draft,24,Tulsa,College/University
80438,1964,10,3,80,Draft,21,North Carolina A&T,College/University
80455,1964,10,4,81,Draft,18,Virginia State,College/University
80413,1964,10,5,82,Draft,5,Chapman,College/University
80432,1964,10,6,83,Draft,,Memphis,College/University
80400,1964,10,7,84,Draft,1,Clark (MA),College/University
80411,1964,11,1,85,Draft,6,Yale,College/University
80460,1964,11,2,86,Draft,24,Winston-Salem State,College/University
80442,1964,11,3,87,Draft,21,West Virginia,College/University
80451,1964,11,4,88,Draft,18,St. Mary of the Plains,College/University
80434,1964,11,5,89,Draft,,Abilene Christian,College/University
80461,1964,12,1,90,Draft,24,Randolph-Macon,College/University
80443,1964,12,2,91,Draft,21,Morris Brown,College/University
80456,1964,12,3,92,Draft,18,Sir George Williams (CAN),College/University
80430,1964,12,4,93,Draft,,Youngstown State,College/University
80465,1964,13,1,94,Draft,24,Utah,College/University
80457,1964,13,2,95,Draft,18,Georgetown (KY),College/University
80459,1964,14,1,96,Draft,24,Michigan State,College/University
80447,1964,14,2,97,Draft,18,Virginia Military Institute,College/University
80468,1964,15,1,98,Draft,24,Saint Francis (PA),College/University
80450,1964,15,2,99,Draft,18,Detroit Mercy,College/University
76983,1964,0,0,0,Territorial,15,California-Los Angeles,College/University
78579,1964,0,0,0,Territorial,,Cincinnati,College/University
77012,1965,1,1,1,Draft,5,Davidson,College/University
600013,1965,1,2,2,Draft,5,Miami (FL),College/University
78238,1965,1,3,3,Draft,6,Wichita State,College/University
78173,1965,1,4,4,Draft,24,Evansville,College/University
76487,1965,1,5,5,Draft,21,North Carolina,College/University
78466,1965,1,6,6,Draft,18,Villanova,College/University
76219,1965,1,7,7,Draft,,Wichita State,College/University
80471,1965,1,8,8,Draft,1,San Francisco,College/University
76751,1965,2,1,9,Draft,5,Grambling,College/University
78398,1965,2,2,10,Draft,6,Indiana,College/University
78399,1965,2,3,11,Draft,13,Indiana,College/University
80538,1965,2,4,12,Draft,24,Illinois,College/University
76240,1965,2,5,13,Draft,21,Elon,College/University
80474,1965,2,6,14,Draft,6,Arkansas-Pine Bluff,College/University
77988,1965,2,7,15,Draft,,Wyoming,College/University
76691,1965,2,8,16,Draft,15,Brigham Young,College/University
78474,1965,2,9,17,Draft,1,Wake Forest,College/University
76680,1965,3,1,18,Draft,5,California-Los Angeles,College/University
76403,1965,3,2,19,Draft,6,Ohio Wesleyan,College/University
77928,1965,3,3,20,Draft,13,Notre Dame,College/University
80543,1965,3,4,21,Draft,24,Auburn,College/University
78485,1965,3,5,22,Draft,21,Penn State,College/University
80527,1965,3,6,23,Draft,18,St. John's (NY),College/University
77533,1965,3,7,24,Draft,,Indiana,College/University
76328,1965,3,8,25,Draft,15,Georgia Tech,College/University
77259,1965,3,9,26,Draft,1,Connecticut,College/University
80487,1965,4,1,27,Draft,5,Arizona,College/University
80477,1965,4,2,28,Draft,6,Manhattan,College/University
80489,1965,4,3,29,Draft,13,Oklahoma State,College/University
80548,1965,4,4,30,Draft,24,Illinois,College/University
76716,1965,4,5,31,Draft,21,Dayton,College/University
80528,1965,4,6,32,Draft,18,Washington,College/University
77412,1965,4,7,33,Draft,,Southern University,College/University
80496,1965,4,8,34,Draft,15,Florida,College/University
80472,1965,4,9,35,Draft,1,Saint Michael's,College/University
80485,1965,5,1,36,Draft,5,Oklahoma City,College/University
80482,1965,5,2,37,Draft,6,Hofstra,College/University
80490,1965,5,3,38,Draft,13,North Carolina Central,College/University
80539,1965,5,4,39,Draft,24,Miami (FL),College/University
80516,1965,5,5,40,Draft,21,Villanova,College/University
80536,1965,5,6,41,Draft,18,Washington State,College/University
80504,1965,5,7,42,Draft,,Iona,College/University
80495,1965,5,8,43,Draft,15,Tennessee,College/University
80469,1965,5,9,44,Draft,1,Davidson,College/University
80486,1965,6,1,45,Draft,5,Oregon State,College/University
80475,1965,6,2,46,Draft,6,North Carolina A&T,College/University
