person_id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,is_active,team_id,from_year,to_year,is_dleague,is_nba,has_played,is_greatest_75
2243,Brian,Scalabrine,1978-03-18,Southern California,USA,Southern California/USA,81,235,12,24,Forward,False,1610612738,2001,2011,False,True,True,False
2637,Alex,Scales,1978-07-03,Oregon,USA,Oregon/USA,76,195,1,,Guard,False,0,2005,2005,True,True,True,False
78068,Dewayne,Scales,1958-12-28,Louisiana State,USA,Louisiana State/USA,80,208,3,32,Forward,False,1610612752,1980,1983,False,True,True,False
78069,Frank,Schade,1950-01-22,Wisconsin-Eau Claire,USA,Wisconsin-Eau Claire/USA,73,170,1,15,Guard,False,1610612758,1972,1972,False,True,True,False
78070,Ben,Schadler,1924-03-09,Northwestern,USA,Northwestern/USA,72,185,1,,Forward,False,1610610025,1947,1947,False,True,True,False
78071,Herm,Schaefer,1919-12-20,Indiana,USA,Indiana/USA,72,175,2,10,Guard,False,1610612747,1948,1949,False,True,True,False
78072,Bob,Schafer,1905-04-16,Villanova,USA,Villanova/USA,75,195,1,27,Guard,False,1610612737,1955,1955,False,True,True,False
1630648,Jordan,Schakel,1998-06-13,San Diego State,USA,San Diego State/USA,78,200,2,,Guard,False,0,2021,2022,True,True,True,False
78073,Ben,Scharnus,1917-12-11,Seton Hall,USA,Seton Hall/USA,74,173,2,,Forward,False,1610610026,1946,1948,False,True,True,False
78074,Marv,Schatzman,1927-02-18,St. Louis,USA,St. Louis/USA,77,200,1,,Forward,False,1610610024,1949,1949,False,True,True,False
7,Dan,Schayes,1959-05-10,Syracuse,USA,Syracuse/USA,83,260,18,24,Center,False,1610612743,1981,1998,False,True,True,False
78076,Dolph,Schayes,1928-05-19,New York University,USA,New York University/USA,80,195,15,4,Forward,False,1610612755,1949,1963,False,True,True,True
78078,Ossie,Schectman,1919-03-30,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,72,175,1,6,Guard,False,1610612752,1946,1946,False,True,True,False
88,Steve,Scheffler,1967-09-03,Purdue,USA,Purdue/USA,81,250,7,,Forward,False,0,1990,1996,False,True,True,False
78080,Tom,Scheffler,1954-10-27,Purdue,USA,Purdue/USA,83,240,1,50,Center,False,1610612757,1984,1984,False,True,True,False
78081,Dave,Schellhase,1944-10-14,Purdue,USA,Purdue/USA,75,205,2,8,Guard,False,1610612741,1966,1967,False,True,True,False
78082,Herb,Scherer,1929-12-21,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,81,212,2,19-22,Center,False,1610612737,1950,1951,False,True,True,False
368,Dwayne,Schintzius,1968-10-14,Florida,USA,Florida/USA,86,285,8,55,Center,False,1610612751,1990,1998,False,True,True,False
78084,Dale,Schlueter,1945-11-12,Colorado State,USA,Colorado State/USA,82,225,10,54,Center,False,1610612757,1968,1977,False,True,True,False
78086,Dick,Schnittker,1928-05-27,Ohio State,USA,Ohio State/USA,77,200,6,15,Forward,False,1610612747,1950,1957,False,True,True,False
78087,Russ,Schoene,1960-04-16,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,82,210,4,40,Forward,False,1610612760,1982,1988,False,True,True,False
1629678,Admiral,Schofield,1997-03-30,Tennessee,United Kingdom,Tennessee/United Kingdom,77,241,3,25,Forward,True,1610612753,2019,2023,True,True,True,False
78088,Dave,Scholz,1948-04-12,Illinois,USA,Illinois/USA,80,220,1,25,Forward,False,1610612755,1969,1969,False,True,True,False
78089,Milt,Schoon,1922-02-25,Valparaiso,USA,Valparaiso/USA,79,230,2,,Center,False,1610610033,1946,1949,False,True,True,False
96,Detlef,Schrempf,1963-01-21,Washington,USA,Washington/USA,82,235,16,12,Forward,False,1610612760,1985,2000,False,True,True,False
203471,Dennis,Schroder,1993-09-15,Braunschweig,Germany,Braunschweig/Germany,73,172,10,17,Guard,True,1610612747,2013,2023,True,True,True,False
78091,Howie,Schultz,1922-07-03,Hamline,USA,Hamline/USA,78,200,3,15,Forward,False,1610612747,1949,1952,False,True,True,False
78092,Dick,Schulz,1917-01-03,Wisconsin,USA,Wisconsin/USA,74,192,4,,Forward,False,1610610036,1946,1949,False,True,True,False
2449,Luis,Scola,1980-04-30,Tau Ceramica,Argentina,Tau Ceramica/Argentina,81,241,10,,Forward,False,0,2007,2016,False,True,True,False
78094,Freddie,Scolari,1922-03-01,San Francisco,USA,San Francisco/USA,71,180,9,24,Guard,False,1610610036,1946,1954,False,True,True,False
1064,Brent,Scott,1971-06-15,Rice,USA,Rice/USA,82,250,1,55,Forward-Center,False,1610612754,1996,1996,False,True,True,False
2,Byron,Scott,1961-03-28,Arizona State,USA,Arizona State/USA,76,205,14,,Guard,False,1610612747,1983,1996,False,True,True,False
192,Dennis,Scott,1968-09-05,Georgia Tech,USA,Georgia Tech/USA,80,229,10,9,Forward,False,1610612753,1990,1999,False,True,True,False
1109,James,Scott,1972-06-03,St. John's (NY),USA,St. John's (NY)/USA,78,180,1,32,Forward,False,1610612748,1996,1996,False,True,True,False
203118,Mike,Scott,1988-07-16,Virginia,USA,Virginia/USA,79,237,10,1,Forward,False,1610612737,2012,2020,True,True,True,False
78100,Ray,Scott,1938-07-12,Portland,USA,Portland/USA,81,215,9,31,Forward,False,1610612765,1961,1969,False,True,True,False
1035,Shawnelle,Scott,1972-06-16,St. John's (NY),USA,St. John's (NY)/USA,,,4,,Center,False,0,1996,2001,False,True,True,False
78102,Carey,Scurry,1962-12-04,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,79,188,3,20,Forward,False,1610612762,1985,1987,False,True,True,False
1631220,Dereon,Seabron,2000-05-26,North Carolina State,USA,North Carolina State/USA,77,180,1,0,Guard,True,1610612740,2022,2023,True,True,True,False
78103,Bruce,Seals,1953-06-18,Xavier of Louisiana,USA,Xavier of Louisiana/USA,80,210,3,45,Forward,False,1610612760,1975,1977,False,True,True,False
1578,Shea,Seals,1975-08-26,Tulsa,USA,Tulsa/USA,77,210,1,,Guard,False,0,1997,1997,False,True,True,False
907,Malik,Sealy,1970-02-01,St. John's (NY),USA,St. John's (NY)/USA,80,200,8,2,Guard-Forward,False,1610612746,1992,1999,False,True,True,False
78106,Ken,Sears,1933-08-17,Santa Clara,USA,Santa Clara/USA,81,198,8,17,Forward,False,1610612752,1955,1963,False,True,True,False
78107,Wayne,See,1923-11-03,Northern Arizona,USA,Northern Arizona/USA,75,190,1,,Guard,False,1610610037,1949,1949,False,True,True,False
938,Rony,Seikaly,1965-05-10,Syracuse,USA,Syracuse/USA,83,253,11,2,Center,False,1610612748,1988,1998,False,True,True,False
78109,Glen,Selbo,1926-03-29,Wisconsin,USA,Wisconsin/USA,75,196,1,,Forward,False,1610610033,1949,1949,False,True,True,False
202729,Josh,Selby,1991-03-27,Kansas,USA,Kansas/USA,74,183,2,,Guard,False,0,2011,2012,True,True,True,False
1627782,Wayne,Selden,1994-09-30,Kansas,USA,Kansas/USA,76,232,4,,Guard,False,0,2016,2021,True,True,True,False
78110,Brad,Sellers,1962-12-17,Ohio State,USA,Ohio State/USA,84,210,6,4,Forward,False,1610612741,1986,1992,False,True,True,False
78111,Phil,Sellers,1953-11-20,Rutgers,USA,Rutgers/USA,76,195,1,11,Forward,False,1610612765,1976,1976,False,True,True,False
78112,Rollie,Seltz,1924-01-25,Hamline,USA,Hamline/USA,70,165,1,,Guard,False,1610610023,1949,1949,False,True,True,False
78113,Frank,Selvy,1932-11-09,Furman,USA,Furman/USA,74,180,9,11,Guard,False,1610612747,1954,1963,False,True,True,False
78114,Jim,Seminoff,1922-09-01,Southern California,USA,Southern California/USA,74,190,4,15,Guard,False,1610612738,1946,1949,False,True,True,False
1630578,Alperen,Sengun,2002-07-25,Besiktas,Turkey,Besiktas/Turkey,83,243,2,28,Center,True,1610612745,2021,2023,False,True,True,False
1738,Ansu,Sesay,1976-07-29,Mississippi,USA,Mississippi/USA,81,225,4,,Forward,False,0,2001,2004,False,True,True,False
78116,Tom,Sewell,1962-03-11,Lamar,USA,Lamar/USA,77,185,1,32,Guard,False,1610612764,1984,1984,False,True,True,False
78117,Paul,Seymour,1928-01-30,Toledo,USA,Toledo/USA,73,180,12,5,Guard,False,1610612755,1947,1959,False,True,True,False
78118,Nick,Shaback,1918-09-10,James Monroe HS (NY),USA,James Monroe HS (NY)/USA,71,180,1,,Guard,False,1610610026,1946,1946,False,True,True,False
1593,Charles,Shackleford,1966-04-22,North Carolina State,USA,North Carolina State/USA,83,245,6,33,Center,False,1610612751,1988,1998,False,True,True,False
78120,Carl,Shaeffer,1924-10-25,Alabama,USA,Alabama/USA,75,185,2,,Guard,False,1610610030,1949,1950,False,True,True,False
78121,Lee,Shaffer,1939-02-23,North Carolina,USA,North Carolina/USA,79,220,3,22,Forward,False,1610612755,1961,1963,False,True,True,False
201203,Mustafa,Shakur,1984-08-18,Arizona,USA,Arizona/USA,75,190,3,,Guard,False,0,2009,2013,True,True,True,False
1629013,Landry,Shamet,1997-03-13,Wichita State,USA,Wichita State/USA,76,190,5,14,Guard,True,1610612764,2018,2023,False,True,True,False
1539,God,Shammgod,1976-04-29,Providence,USA,Providence/USA,72,169,1,2,Guard,False,1610612764,1997,1997,False,True,True,False
78123,Earl,Shannon,1921-11-23,Rhode Island,USA,Rhode Island/USA,71,170,3,,Guard,False,1610610032,1946,1948,False,True,True,False
78124,Howie,Shannon,1923-06-10,Kansas State,USA,Kansas State/USA,74,175,2,8,Guard,False,1610612738,1948,1949,False,True,True,False
78125,Charlie,Share,1927-03-14,Bowling Green,USA,Bowling Green/USA,83,235,9,13,Center,False,1610612737,1951,1959,False,True,True,False
78126,Bill,Sharman,1926-05-25,Southern California,USA,Southern California/USA,73,175,11,21,Guard,False,1610612738,1950,1960,False,True,True,True
1631101,Shaedon,Sharpe,2003-05-30,Kentucky,Canada,Kentucky/Canada,77,200,1,17,Guard,True,1610612757,2022,2023,False,True,True,False
201594,Walter,Sharpe,1986-07-18,Alabama-Birmingham,USA,Alabama-Birmingham/USA,81,245,2,42,Forward,False,1610612765,2008,2008,True,True,True,False
1117,John,Shasky,1964-07-31,Minnesota,USA,Minnesota/USA,83,235,3,55,Center,False,1610612748,1988,1990,False,True,True,False
78128,Ron,Shavlik,1933-12-04,North Carolina State,USA,North Carolina State/USA,80,200,2,16,Forward,False,1610612752,1956,1957,False,True,True,False
216,Brian,Shaw,1966-03-22,California-Santa Barbara,USA,California-Santa Barbara/USA,78,200,15,20,Guard,False,1610612747,1988,2002,False,True,True,False
1745,Casey,Shaw,1975-07-20,Toledo,USA,Toledo/USA,83,255,2,53,Center,False,1610612755,1998,2002,False,True,True,False
1629621,Marial,Shayok,1995-07-26,Iowa State,Canada,Iowa State/Canada,77,198,2,35,Guard-Forward,False,1610612755,2019,2019,True,True,True,False
78130,Bob,Shea,1924-09-11,Rhode Island,USA,Rhode Island/USA,74,194,1,,Forward,False,1610610032,1946,1946,False,True,True,False
78131,Fred,Sheffield,1923-11-05,Utah,USA,Utah/USA,74,165,1,4,Forward,False,1610612744,1946,1946,False,True,True,False
78132,Craig,Shelton,1957-05-01,Georgetown,USA,Georgetown/USA,79,210,2,11,Forward,False,1610612737,1980,1981,False,True,True,False
78133,Lonnie,Shelton,1955-10-19,Oregon State,USA,Oregon State/USA,80,240,10,8,Forward,False,1610612760,1976,1985,False,True,True,False
203129,Tornike,Shengelia,1991-10-05,Spirou Charleroi,Georgia,Spirou Charleroi/Georgia,81,220,2,,Forward,False,0,2012,2013,True,True,True,False
1852,Jeff,Sheppard,1974-12-29,Kentucky,USA,Kentucky/USA,75,190,1,,Guard,False,0,1998,1998,False,True,True,False
78135,Steve,Sheppard,1954-03-21,Maryland,USA,Maryland/USA,78,215,2,27,Forward,False,1610612741,1977,1978,False,True,True,False
78136,Edmund,Sherod,1959-09-13,Virginia Commonwealth,USA,Virginia Commonwealth/USA,74,170,1,13,Guard,False,1610612752,1982,1982,False,True,True,False
78653,Charlie,Shipp,1913-12-03,Catholic,USA,Catholic/USA,73,200,1,,Guard,False,1610610037,1949,1949,False,True,True,False
2321,Paul,Shirley,1977-12-23,Iowa State,USA,Iowa State/USA,82,230,4,17,Forward,False,1610612756,2002,2004,False,True,True,False
78138,Gene,Short,1953-08-07,Jackson State,USA,Jackson State/USA,78,200,1,20,Forward,False,1610612752,1975,1975,False,True,True,False
78139,Purvis,Short,1957-07-02,Jackson State,USA,Jackson State/USA,79,210,12,45,Forward,False,1610612744,1978,1989,False,True,True,False
78140,Dexter,Shouse,1963-03-24,South Alabama,USA,South Alabama/USA,74,200,1,14,Forward,False,1610612755,1989,1989,False,True,True,False
78143,John,Shumate,1952-04-06,Notre Dame,USA,Notre Dame/USA,81,235,5,34,Forward,False,1610612746,1975,1980,False,True,True,False
202697,Iman,Shumpert,1990-06-26,Georgia Tech,USA,Georgia Tech/USA,77,212,10,,Guard,False,0,2011,2020,False,True,True,False
203144,Alexey,Shved,1988-12-16,CSKA Moscow,Russia,CSKA Moscow/Russia,78,187,3,1,Guard,False,1610612750,2012,2014,False,True,True,False
1627783,Pascal,Siakam,1994-04-02,New Mexico State,Cameroon,New Mexico State/Cameroon,80,230,7,43,Forward,True,1610612761,2016,2023,True,True,True,False
1626296,Jordan,Sibert,1992-08-01,Dayton,USA,Dayton/USA,76,187,2,,Guard,False,0,2018,2018,True,True,True,False
78145,Mark,Sibley,1950-11-13,Northwestern,USA,Northwestern/USA,74,175,1,11,Guard,False,1610612757,1973,1973,False,True,True,False
78146,Jerry,Sichting,1956-11-29,Purdue,USA,Purdue/USA,73,168,10,12,Guard,False,1610612754,1980,1989,False,True,True,False
78147,Larry,Siegfried,1939-05-22,Ohio State,USA,Ohio State/USA,75,190,9,20,Guard,False,1610612738,1963,1971,False,True,True,False
78148,Ralph,Siewert,1923-12-31,Dakota Wesleyan,USA,Dakota Wesleyan/USA,85,230,1,,Center,False,1610610035,1946,1946,False,True,True,False
78150,James,Silas,1949-02-11,Stephen F. Austin,USA,Stephen F. Austin/USA,73,180,6,13,Guard,False,1610612759,1976,1981,False,True,True,False
78151,Paul,Silas,1943-07-12,Creighton,USA,Creighton/USA,79,220,16,36,Forward,False,1610612737,1964,1979,False,True,True,False
202918,Xavier,Silas,1988-01-22,Northern Illinois,USA,Northern Illinois/USA,77,205,3,9,Guard,False,1610612755,2011,2017,True,True,True,False
202081,Garret,Siler,1986-10-25,Augusta State,USA,Augusta State/USA,83,305,2,20,Center,False,1610612756,2010,2010,True,True,True,False
78152,Mike,Silliman,1944-05-04,Army,USA,Army/USA,78,225,1,4-27,Forward,False,1610612746,1970,1970,False,True,True,False
101134,Wayne,Simien,1983-03-09,Kansas,USA,Kansas/USA,81,250,3,25,Forward,False,1610612748,2005,2006,False,True,True,False
1627732,Ben,Simmons,1996-07-20,Louisiana State,Australia,Louisiana State/Australia,82,240,5,10,Guard-Forward,True,1610612751,2016,2023,False,True,True,False
2250,Bobby,Simmons,1980-06-02,DePaul,USA,DePaul/USA,78,235,11,21,Forward,False,1610612746,2001,2011,True,True,True,False
200759,Cedric,Simmons,1986-01-03,North Carolina State,USA,North Carolina State/USA,81,235,4,15,Forward,False,1610612740,2006,2008,True,True,True,False
203613,Jonathon,Simmons,1989-09-14,Houston,USA,Houston/USA,78,195,5,14,Forward,False,1610612759,2015,2018,True,True,True,False
1489,Lionel,Simmons,1968-11-14,La Salle,USA,La Salle/USA,79,210,7,22,Forward,False,1610612758,1990,1996,False,True,True,False
1750,Miles,Simon,1975-11-21,Arizona,USA,Arizona/USA,75,202,2,32,Guard,False,1610612753,1998,2002,False,True,True,False
1630250,Marko,Simonovic,1999-10-15,Mega Basket,Montenegro,Mega Basket/Montenegro,84,220,2,19,Center,True,1610612741,2021,2023,True,True,True,False
1629014,Anfernee,Simons,1999-06-08,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,75,181,5,1,Guard,True,1610612757,2018,2023,True,True,True,False
54,Dickey,Simpkins,1972-04-06,Providence,USA,Providence/USA,,,7,,Forward,False,0,1994,2001,False,True,True,False
202067,Diamon,Simpson,1987-09-08,St. Mary's (CA),USA,St. Mary's (CA)/USA,79,230,2,20,Forward,False,1610612745,2011,2011,True,False,False,False
78157,Ralph,Simpson,1949-08-10,Michigan State,USA,Michigan State/USA,77,200,4,44,Guard,False,1610612765,1976,1979,False,True,True,False
1591,Alvin,Sims,1974-10-18,Louisville,USA,Louisville/USA,76,235,1,,Guard,False,0,1998,1998,False,True,True,False
78160,Bob,Sims,1938-10-09,Pepperdine,USA,Pepperdine/USA,77,220,1,12,Forward,False,1610612737,1961,1961,False,True,True,False
78159,Doug,Sims,1943-06-29,Kent State,USA,Kent State/USA,79,195,1,11,Forward,False,1610612758,1968,1968,False,True,True,False
203156,Henry,Sims,1990-03-27,Georgetown,USA,Georgetown/USA,82,248,5,14,Center-Forward,False,1610612755,2012,2015,True,True,True,False
1631301,Jaylen,Sims,1998-12-11,UNC Wilmington,USA,North Carolina-Wilmington/USA,,,0,,,False,0,,,True,False,True,False
1630579,Jericho,Sims,1998-10-20,Texas,USA,Texas/USA,82,250,2,45,Center,True,1610612752,2021,2023,True,True,True,False
78161,Scott,Sims,1955-04-18,Missouri,USA,Missouri/USA,73,170,1,20,Guard,False,1610612759,1977,1977,False,True,True,False
202713,Kyle,Singler,1988-05-04,Duke,USA,Duke/USA,80,228,6,15,Forward,False,1610612765,2012,2017,False,True,True,False
201606,Sean,Singletary,1985-09-06,Virginia,USA,Virginia/USA,72,185,2,44,Guard,False,1610612766,2008,2008,True,True,True,False
202698,Chris,Singleton,1989-11-21,Florida State,USA,Florida State/USA,81,228,3,31,Forward,False,1610612764,2011,2013,True,True,True,False
101189,James,Singleton,1981-07-20,Murray State,USA,Murray State/USA,80,230,6,3,Forward,False,1610612746,2005,2011,True,True,True,False
78162,Mckinley,Singleton,1961-10-29,Alabama-Birmingham,USA,Alabama-Birmingham/USA,77,175,1,26,Forward,False,1610612752,1986,1986,False,True,True,False
78163,Zeke,Sinicola,1929-01-25,Niagara,USA,Niagara/USA,70,165,2,5,Guard,False,1610612765,1951,1953,False,True,True,False
1629686,Deividas,Sirvydis,2000-06-10,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,80,190,3,,Forward-Guard,False,0,2020,2021,True,True,True,False
78164,Charlie,Sitton,1962-07-03,Oregon State,USA,Oregon State/USA,80,210,1,52,Forward,False,1610612742,1984,1984,False,True,True,False
203491,Peyton,Siva,1990-10-24,Louisville,USA,Louisville/USA,72,185,1,34,Guard,False,1610612765,2013,2013,True,True,True,False
101,Scott,Skiles,1964-03-05,Michigan State,USA,Michigan State/USA,73,180,10,5,Guard,False,1610612753,1986,1995,False,True,True,False
78167,Al,Skinner,1952-06-16,Massachusetts,USA,Massachusetts/USA,75,190,4,30,Guard,False,1610612751,1976,1979,False,True,True,False
78168,Talvin,Skinner,1952-09-10,Maryland-Eastern Shore,USA,Maryland-Eastern Shore/USA,77,195,2,22,Forward,False,1610612760,1974,1975,False,True,True,False
78169,Whitey,Skoog,1926-11-02,Minnesota,USA,Minnesota/USA,71,180,6,20,Guard,False,1610612747,1951,1956,False,True,True,False
78170,Jeff,Slade,1941-03-01,Kenyon,USA,Kenyon/USA,78,220,1,34,Forward,False,1610612764,1962,1962,False,True,True,False
1073,Reggie,Slater,1970-08-27,Wyoming,USA,Wyoming/USA,79,255,9,35,Forward,False,1610612761,1994,2002,False,True,True,False
78171,Jim,Slaughter,1928-05-13,South Carolina,USA,South Carolina/USA,83,210,1,,Center,False,1610610024,1951,1951,False,True,True,False
78172,Jose,Slaughter,1960-09-09,Portland,USA,Portland/USA,77,205,1,21,Guard,False,1610612754,1982,1982,False,True,True,False
2447,Tamar,Slay,1980-04-02,Marshall,USA,Marshall/USA,80,220,4,,Guard,False,0,2002,2004,True,True,True,False
202388,Donald,Sloan,1988-01-15,Texas A&M,USA,Texas A&M/USA,75,205,6,15,Guard,False,1610612754,2011,2015,True,True,True,False
78173,Jerry,Sloan,1942-03-28,Evansville,USA,Evansville/USA,77,195,11,4,Guard,False,1610612741,1965,1975,False,True,True,False
101166,Uros,Slokar,1983-05-14,Benetton Treviso,Slovenia,Benetton Treviso/Slovenia,82,238,2,10,Forward,False,1610612761,2006,2006,False,True,True,False
78174,Tom,Sluby,1962-02-18,Notre Dame,USA,Notre Dame/USA,76,200,1,7,Guard,False,1610612742,1984,1984,False,True,True,False
1629346,Alen,Smailagic,2000-08-18,Beko,Serbia,Beko/Serbia,82,215,3,6,Forward,False,1610612744,2019,2020,True,True,True,False
1630606,Javonte,Smart,1999-06-03,Birmingham Squadron,USA,Louisiana State/USA,76,205,2,15,Guard,False,1610612748,2021,2021,True,True,True,False
78175,Keith,Smart,1964-09-21,Indiana,USA,Indiana/USA,73,175,1,3,Guard,False,1610612759,1988,1988,False,True,True,False
203935,Marcus,Smart,1994-03-06,Oklahoma State,USA,Oklahoma State/USA,76,220,9,36,Guard,True,1610612763,2014,2023,True,True,True,False
78176,Belus,Smawley,1918-03-20,Appalachian State,USA,Appalachian State/USA,73,195,6,,Guard,False,1610610034,1946,1951,False,True,True,False
78177,Jack,Smiley,1922-12-22,Illinois,USA,Illinois/USA,75,190,2,,Guard,False,1610612765,1948,1949,False,True,True,False
78178,Adrian,Smith,1936-10-05,Kentucky,USA,Kentucky/USA,73,180,10,10,Guard,False,1610612758,1961,1970,False,True,True,False
78207,Bill,Smith,1949-02-14,Syracuse,USA,Syracuse/USA,84,220,2,43,Center,False,1610612757,1971,1972,False,True,True,False
78209,Bill,Smith,1939-04-26,St. Peter's,USA,St. Peter's/USA,77,190,1,,Forward,False,1610612752,1961,1961,False,True,True,False
78202,Bingo,Smith,1946-02-26,Tulsa,USA,Tulsa/USA,77,195,11,7,Forward,False,1610612739,1969,1979,False,True,True,False
293,Charles,Smith,1965-07-16,Pittsburgh,USA,Pittsburgh/USA,82,244,9,54,Forward,False,1610612746,1988,1996,False,True,True,False
1520,Charles,Smith,1975-08-22,New Mexico,USA,New Mexico/USA,76,200,5,,Guard,False,0,1997,2005,False,True,True,False
78179,Charles,Smith,1967-11-29,Georgetown,USA,Georgetown/USA,73,160,3,,Forward,False,1610612738,1989,1995,False,True,True,False
1814,Chris,Smith,1970-05-17,Connecticut,USA,Connecticut/USA,75,190,3,3,Guard,False,1610612750,1992,1994,False,True,True,False
203147,Chris,Smith,1987-10-13,Louisville,USA,Louisville/USA,74,200,1,,Guard,False,0,2013,2013,True,True,True,False
78181,Clinton,Smith,1964-01-19,Cleveland State,USA,Cleveland State/USA,78,210,2,22,Forward,False,1610612744,1986,1990,False,True,True,False
200783,Craig,Smith,1983-11-10,Boston College,USA,Boston College/USA,79,265,6,83,Forward,False,1610612750,2006,2011,True,True,True,False
78183,Derek,Smith,1961-11-01,Louisville,USA,Louisville/USA,78,205,9,43,Guard,False,1610612746,1982,1990,False,True,True,False
78184,Don,Smith,1951-10-10,Dayton,USA,Dayton/USA,72,160,1,10,Guard,False,1610612755,1974,1974,False,True,True,False
78185,Donald,Smith,1920-07-27,Minnesota,USA,Minnesota/USA,74,190,1,,Forward,False,1610612747,1948,1948,False,True,True,False
2764,Donta,Smith,1983-11-27,Southeastern Illinois,USA,Southeastern Illinois/USA,79,215,2,15,Guard,False,1610612737,2004,2005,True,True,True,False
475,Doug,Smith,1969-09-17,Missouri,USA,Missouri/USA,82,220,5,34,Forward,False,1610612742,1991,1995,False,True,True,False
78187,Ed,Smith,1929-07-05,Harvard,USA,Harvard/USA,78,180,1,14,Forward,False,1610612752,1953,1953,False,True,True,False
78188,Elmore,Smith,1949-05-09,Kentucky State,USA,Kentucky State/USA,85,250,8,3,Center,False,1610612747,1971,1978,False,True,True,False
78189,Garfield,Smith,1945-11-18,Eastern Kentucky,USA,Eastern Kentucky/USA,81,235,2,33,Center,False,1610612738,1970,1971,False,True,True,False
78190,Greg,Smith,1947-01-28,Western Kentucky,USA,Western Kentucky/USA,77,195,8,4,Forward,False,1610612749,1968,1975,False,True,True,False
202962,Greg,Smith,1991-01-08,Fresno State,USA,Fresno State/USA,82,250,6,4,Center,False,1610612745,2011,2015,True,True,True,False
2747,JR,Smith,1985-09-09,No College,USA,No College/USA,78,220,17,21,Guard,False,1610612743,2004,2019,False,True,True,False
2074,Jabari,Smith,1977-02-12,Louisiana State,USA,Louisiana State/USA,83,250,5,55,Center,False,1610612758,2000,2004,False,True,True,False
1630188,Jalen,Smith,2000-03-16,Maryland,USA,Maryland/USA,81,215,3,25,Forward-Center,True,1610612754,2020,2023,True,True,True,False
201160,Jason,Smith,1986-03-02,Colorado State,USA,Colorado State/USA,84,240,11,,Forward-Center,False,0,2007,2018,False,True,True,False
202536,Jerry,Smith,1987-09-26,Louisville,USA,Louisville/USA,74,190,1,,Guard,False,0,2011,2011,True,True,True,False
78191,Jim,Smith,1958-04-12,Ohio State,USA,Ohio State/USA,81,225,2,32,Forward,False,1610612746,1981,1982,False,True,True,False
693,Joe,Smith,1975-07-26,Maryland,USA,Maryland/USA,82,225,17,1,Forward-Center,False,1610612750,1995,2010,False,True,True,False
2746,Josh,Smith,1985-12-05,Oak Hill Academy (VA),USA,Oak Hill Academy (VA)/USA,81,225,13,,Forward,False,0,2004,2017,False,True,True,False
78192,Keith,Smith,1964-03-09,Loyola-Marymount,USA,Loyola-Marymount/USA,75,180,1,11,Guard,False,1610612749,1986,1986,False,True,True,False
181,Kenny,Smith,1965-03-08,North Carolina,USA,North Carolina/USA,75,170,10,30,Guard,False,1610612745,1987,1996,False,True,True,False
78194,Labradford,Smith,1969-04-03,Louisville,USA,Louisville/USA,75,200,3,34,Forward,False,1610612764,1991,1993,False,True,True,False
78195,Larry,Smith,1958-01-18,Alcorn State,USA,Alcorn State/USA,80,215,13,2,Forward,False,1610612744,1980,1992,False,True,True,False
1910,Leon,Smith,1980-11-02,Martin Luther King HS (IL),USA,Martin Luther King HS (IL)/USA,82,235,3,35,Forward,False,1610612737,2001,2003,False,True,True,False
63,Michael,Smith,1972-03-28,Providence,USA,Providence/USA,80,240,8,34,Forward,False,1610612758,1994,2000,False,True,True,False
78197,Michael,Smith,1965-05-19,Brigham Young,USA,Brigham Young/USA,82,225,3,,Guard,False,1610612738,1989,1994,False,True,True,False
2065,Mike,Smith,1976-04-15,Louisiana-Monroe,USA,Louisiana-Monroe/USA,80,195,2,40,Forward,False,1610612764,2000,2000,False,True,True,False
202701,Nolan,Smith,1988-07-25,Duke,USA,Duke/USA,74,185,3,4,Guard,False,1610612757,2011,2012,True,True,True,False
78198,Otis,Smith,1964-01-30,Jacksonville,USA,Jacksonville/USA,77,210,6,32,Forward,False,1610612753,1986,1991,False,True,True,False
78199,Phil,Smith,1952-04-22,San Francisco,USA,San Francisco/USA,76,185,9,20,Guard,False,1610612744,1974,1982,False,True,True,False
203893,Russ,Smith,1991-04-19,Louisville,USA,Louisville/USA,72,165,2,,Guard,False,0,2014,2015,True,True,True,False
78205,Sammy,Smith,1955-01-08,UNLV,USA,UNLV/USA,76,200,2,28,Forward,False,1610612741,1978,1979,False,True,True,False
120,Steven,Smith,1969-03-31,Michigan State,USA,Michigan State/USA,80,221,15,8,Guard-Forward,False,1610612737,1991,2004,False,True,True,False
200848,Steven,Smith,1983-04-12,La Salle,USA,La Salle/USA,81,250,2,,Forward,False,0,2006,2006,True,True,True,False
1478,Stevin,Smith,1972-01-24,Arizona State,USA,Arizona State/USA,74,208,1,1,Guard,False,1610612742,1996,1996,False,True,True,False
2604,Theron,Smith,1980-10-03,Ball State,USA,Ball State/USA,80,225,3,,Forward,False,0,2003,2004,True,True,True,False
78208,Willie,Smith,1953-10-26,Missouri,USA,Missouri/USA,74,170,4,11,Guard,False,1610612739,1976,1979,False,True,True,False
